time,elapsed,mode,PSU V,PSU I,Load V,Load I,mV1,mV2,mV3,mV4,mV5,mV6,mV7,mV8,mV9,mV10,mV11,mV12,mA
10:56:31,139,CC Discharge,0,0,0,0.825,2915.6, 2927.5, 2907.1, 2927.1, 2891.1, 2898.5, 2941.4, 2898.3, 2912.3, 2949.6, 2923.3, 2896.9,-000836.4
10:56:32,140,CC Discharge,0,0,0,0.825,2915.1, 2926.9, 2906.6, 2926.5, 2890.5, 2897.9, 2940.8, 2897.8, 2911.9, 2949.0, 2922.8, 2896.4,-000828.4
10:56:33,141,CC Discharge,0,0,0,0.825,2914.3, 2926.1, 2906.0, 2926.0, 2889.9, 2897.3, 2940.1, 2897.0, 2911.2, 2948.3, 2922.2, 2895.7,-000828.4
10:56:34,142,CC Discharge,0,0,0,0.825,2913.9, 2925.6, 2905.5, 2925.4, 2889.3, 2896.8, 2939.7, 2896.4, 2910.7, 2947.9, 2921.7, 2895.4,-000832.4
10:56:35,143,CC Discharge,0,0,0,0.825,2913.3, 2924.9, 2905.1, 2924.8, 2888.5, 2896.1, 2939.1, 2895.9, 2910.1, 2947.2, 2921.1, 2894.6,-000828.4
10:56:36,144,CC Discharge,0,0,0,0.825,2912.6, 2924.2, 2904.5, 2924.1, 2887.9, 2895.4, 2938.4, 2895.2, 2909.4, 2946.6, 2920.5, 2894.0,-000832.4
10:56:37,145,CC Discharge,0,0,0,0.825,2912.2, 2923.7, 2904.0, 2923.7, 2887.4, 2894.9, 2938.0, 2894.7, 2909.0, 2946.2, 2920.0, 2893.5,-000832.4
10:56:38,146,CC Discharge,0,0,0,0.825,2911.5, 2923.0, 2903.4, 2923.0, 2886.6, 2894.2, 2937.3, 2894.0, 2908.3, 2945.6, 2919.4, 2892.9,-000832.4
10:56:39,147,CC Discharge,0,0,0,0.825,2911.1, 2922.5, 2903.0, 2922.5, 2886.2, 2893.8, 2936.9, 2893.5, 2907.9, 2945.1, 2919.0, 2892.4,-000828.4
10:56:40,148,CC Discharge,0,0,0,0.825,2910.4, 2921.7, 2902.3, 2921.7, 2885.4, 2893.0, 2936.1, 2892.8, 2907.2, 2944.3, 2918.3, 2891.7,-000832.4
10:56:41,149,CC Discharge,0,0,0,0.825,2910.0, 2921.1, 2902.1, 2921.3, 2884.8, 2892.6, 2935.7, 2892.3, 2906.7, 2944.0, 2917.7, 2891.2,-000824.4
10:56:42,150,CC Discharge,0,0,0,0.825,2938.3, 2877.8, 2958.4, 2898.6, 2883.9, 2891.7, 2903.4, 2928.2, 2933.1, 2921.5, 2917.0, 2890.5,-000828.4
10:56:43,151,CC Discharge,0,0,0,0.825,2939.0, 2877.5, 2959.0, 2898.2, 2883.5, 2891.3, 2903.2, 2928.9, 2933.8, 2921.2, 2916.8, 2890.1,-000828.4
10:56:44,152,CC Discharge,0,0,0,0.825,2909.8, 2919.1, 2902.0, 2919.4, 2882.8, 2890.6, 2933.9, 2892.1, 2906.7, 2942.1, 2916.1, 2889.4,-000828.4
10:56:45,153,CC Discharge,0,0,0,0.825,2908.6, 2918.6, 2900.9, 2918.8, 2882.2, 2890.1, 2933.4, 2890.9, 2905.4, 2941.6, 2915.4, 2888.8,-000832.4
10:56:46,154,CC Discharge,0,0,0,0.825,2907.5, 2917.6, 2899.9, 2918.1, 2881.4, 2889.3, 2932.6, 2889.9, 2904.4, 2940.9, 2914.8, 2888.1,-000832.4
10:56:47,155,CC Discharge,0,0,0,0.825,2906.8, 2917.0, 2899.2, 2917.4, 2880.7, 2888.7, 2932.0, 2889.0, 2903.6, 2940.2, 2914.1, 2887.5,-000824.4
10:56:48,156,CC Discharge,0,0,0,0.825,2906.5, 2916.7, 2898.9, 2917.2, 2880.3, 2888.4, 2931.8, 2888.7, 2903.3, 2940.0, 2914.0, 2887.3,-000832.4
10:56:49,157,CC Discharge,0,0,0,0.825,2905.7, 2915.7, 2898.1, 2916.3, 2879.4, 2887.4, 2931.0, 2887.8, 2902.3, 2939.1, 2913.1, 2886.3,-000832.4
10:56:50,158,CC Discharge,0,0,0,0.825,2905.0, 2915.1, 2897.5, 2915.7, 2878.8, 2887.0, 2930.4, 2887.3, 2901.8, 2938.6, 2912.7, 2886.0,-000832.4
10:56:51,159,CC Discharge,0,0,0,0.825,2904.4, 2914.4, 2897.0, 2915.2, 2878.1, 2886.3, 2929.7, 2886.4, 2901.1, 2938.1, 2912.0, 2885.2,-000836.4
10:56:52,160,CC Discharge,0,0,0,0.825,2903.8, 2913.9, 2896.5, 2914.6, 2877.6, 2885.9, 2929.2, 2885.9, 2900.7, 2937.5, 2911.5, 2884.8,-000828.4
10:56:53,161,CC Discharge,0,0,0,0.825,2903.3, 2913.4, 2896.1, 2914.0, 2876.9, 2885.1, 2928.7, 2885.4, 2900.0, 2937.1, 2910.9, 2884.2,-000824.4
10:56:54,162,CC Discharge,0,0,0,0.825,2902.8, 2912.7, 2895.5, 2913.5, 2876.4, 2884.8, 2928.3, 2884.8, 2899.5, 2936.5, 2910.5, 2883.9,-000828.4
10:56:55,163,CC Discharge,0,0,0,0.825,2902.1, 2911.9, 2894.9, 2912.8, 2875.6, 2883.9, 2927.5, 2884.1, 2898.7, 2935.7, 2909.8, 2883.0,-000832.4
10:56:56,164,CC Discharge,0,0,0,0.825,2901.6, 2911.3, 2894.4, 2912.2, 2875.0, 2883.4, 2927.0, 2883.5, 2898.1, 2935.2, 2909.3, 2882.6,-000828.4
10:56:57,165,CC Discharge,0,0,0,0.825,2901.0, 2910.7, 2893.8, 2911.6, 2874.4, 2882.8, 2926.4, 2882.9, 2897.6, 2934.6, 2908.8, 2881.9,-000824.4
10:56:58,166,CC Discharge,0,0,0,0.825,2900.5, 2910.2, 2893.5, 2911.3, 2873.9, 2882.4, 2926.0, 2882.5, 2897.3, 2934.3, 2908.4, 2881.6,-000836.4
10:56:59,167,CC Discharge,0,0,0,0.825,2899.8, 2909.4, 2892.9, 2910.4, 2873.1, 2881.5, 2925.2, 2881.7, 2896.5, 2933.4, 2907.7, 2880.7,-000832.4
10:57:00,168,CC Discharge,0,0,0,0.825,2899.2, 2908.7, 2892.3, 2909.8, 2872.3, 2881.0, 2924.7, 2881.2, 2895.9, 2932.9, 2907.1, 2880.1,-000824.4
10:57:01,169,CC Discharge,0,0,0,0.825,2898.4, 2907.7, 2891.5, 2908.9, 2871.5, 2880.1, 2923.8, 2880.1, 2894.9, 2932.1, 2906.2, 2879.2,-000828.4
10:57:02,170,CC Discharge,0,0,0,0.825,2898.2, 2907.6, 2891.4, 2908.9, 2871.3, 2879.9, 2923.7, 2880.0, 2894.9, 2931.9, 2906.1, 2879.2,-000832.4
10:57:03,171,CC Discharge,0,0,0,0.825,2897.5, 2906.8, 2890.7, 2908.1, 2870.5, 2879.2, 2922.9, 2879.4, 2894.1, 2931.2, 2905.4, 2878.4,-000828.4
10:57:04,172,CC Discharge,0,0,0,0.825,2896.8, 2906.0, 2890.1, 2907.4, 2869.7, 2878.4, 2922.3, 2878.6, 2893.4, 2930.6, 2904.8, 2877.7,-000824.4
10:57:05,173,CC Discharge,0,0,0,0.825,2896.2, 2905.2, 2889.4, 2906.7, 2869.0, 2877.9, 2921.6, 2878.0, 2892.8, 2929.9, 2904.1, 2877.1,-000828.4
10:57:06,174,CC Discharge,0,0,0,0.825,2895.6, 2904.4, 2889.0, 2906.0, 2868.2, 2877.1, 2920.9, 2877.2, 2892.1, 2929.3, 2903.5, 2876.5,-000832.4
10:57:07,175,CC Discharge,0,0,0,0.825,2895.1, 2904.2, 2888.7, 2905.6, 2867.8, 2876.8, 2920.6, 2877.0, 2891.9, 2928.9, 2903.3, 2876.2,-000828.4
10:57:08,176,CC Discharge,0,0,0,0.825,2894.6, 2903.4, 2888.0, 2905.0, 2867.1, 2876.0, 2919.9, 2876.2, 2891.2, 2928.2, 2902.5, 2875.4,-000836.4
10:57:09,177,CC Discharge,0,0,0,0.825,2893.8, 2902.6, 2887.4, 2904.2, 2866.3, 2875.3, 2919.2, 2875.5, 2890.5, 2927.5, 2901.8, 2874.7,-000828.4
10:57:10,178,CC Discharge,0,0,0,0.825,2893.3, 2901.9, 2886.9, 2903.7, 2865.6, 2874.7, 2918.7, 2874.9, 2889.9, 2927.0, 2901.2, 2874.1,-000832.4
10:57:11,179,CC Discharge,0,0,0,0.825,2892.6, 2901.2, 2886.3, 2903.0, 2864.9, 2874.1, 2918.0, 2874.3, 2889.3, 2926.5, 2900.7, 2873.6,-000836.4
10:57:12,180,CC Discharge,0,0,0,0.825,2920.9, 2858.3, 2942.6, 2880.6, 2864.2, 2873.5, 2886.1, 2910.2, 2915.6, 2904.3, 2900.0, 2872.9,-000836.4
10:57:13,181,CC Discharge,0,0,0,0.825,2921.5, 2857.7, 2943.1, 2880.1, 2863.7, 2873.0, 2885.7, 2910.7, 2916.1, 2903.8, 2899.7, 2872.5,-000828.4
10:57:14,182,CC Discharge,0,0,0,0.825,2892.4, 2899.0, 2886.2, 2901.0, 2862.7, 2872.1, 2916.1, 2874.0, 2889.1, 2924.4, 2898.8, 2871.6,-000832.4
10:57:15,183,CC Discharge,0,0,0,0.825,2891.4, 2898.6, 2885.3, 2900.7, 2862.3, 2871.7, 2915.8, 2873.0, 2888.1, 2924.1, 2898.4, 2871.3,-000836.4
10:57:16,184,CC Discharge,0,0,0,0.825,2890.5, 2898.0, 2884.5, 2900.1, 2861.7, 2871.1, 2915.2, 2872.1, 2887.1, 2923.6, 2897.9, 2870.7,-000832.4
10:57:17,185,CC Discharge,0,0,0,0.825,2889.5, 2897.0, 2883.5, 2899.2, 2860.7, 2870.1, 2914.2, 2871.1, 2886.1, 2922.7, 2897.0, 2869.8,-000832.4
10:57:18,186,CC Discharge,0,0,0,0.825,2889.3, 2896.9, 2883.5, 2899.1, 2860.5, 2870.1, 2914.3, 2870.8, 2886.0, 2922.6, 2897.0, 2869.7,-000836.4
10:57:19,187,CC Discharge,0,0,0,0.825,2888.4, 2896.0, 2882.6, 2898.3, 2859.7, 2869.2, 2913.5, 2870.1, 2885.1, 2921.8, 2896.2, 2868.9,-000828.4
10:57:20,188,CC Discharge,0,0,0,0.825,2887.8, 2895.3, 2882.0, 2897.6, 2859.0, 2868.6, 2912.9, 2869.3, 2884.4, 2921.3, 2895.7, 2868.3,-000832.4
10:57:21,189,CC Discharge,0,0,0,0.825,2887.0, 2894.4, 2881.2, 2896.8, 2858.1, 2867.8, 2911.9, 2868.5, 2883.5, 2920.4, 2894.8, 2867.4,-000832.4
10:57:22,190,CC Discharge,0,0,0,0.825,2886.4, 2893.7, 2880.7, 2896.3, 2857.5, 2867.2, 2911.5, 2867.9, 2883.0, 2919.8, 2894.3, 2867.0,-000828.4
10:57:23,191,CC Discharge,0,0,0,0.825,2886.0, 2893.2, 2880.3, 2895.8, 2857.0, 2866.7, 2911.1, 2867.4, 2882.5, 2919.4, 2893.9, 2866.4,-000828.4
10:57:24,192,CC Discharge,0,0,0,0.825,2885.4, 2892.6, 2879.9, 2895.2, 2856.4, 2866.2, 2910.5, 2866.9, 2882.0, 2918.9, 2893.2, 2866.0,-000832.4
10:57:25,193,CC Discharge,0,0,0,0.825,2884.5, 2891.6, 2879.0, 2894.3, 2855.4, 2865.2, 2909.6, 2866.0, 2881.1, 2918.1, 2892.5, 2865.0,-000828.4
10:57:26,194,CC Discharge,0,0,0,0.825,2884.0, 2891.1, 2878.6, 2893.8, 2854.9, 2864.6, 2909.1, 2865.5, 2880.6, 2917.5, 2892.0, 2864.6,-000836.4
10:57:27,195,CC Discharge,0,0,0,0.825,2883.3, 2890.2, 2877.9, 2893.0, 2854.0, 2863.9, 2908.5, 2864.7, 2879.8, 2916.8, 2891.4, 2863.9,-000836.4
10:57:28,196,CC Discharge,0,0,0,0.825,2882.9, 2889.8, 2877.6, 2892.6, 2853.5, 2863.5, 2908.1, 2864.3, 2879.4, 2916.3, 2891.0, 2863.5,-000828.4
10:57:29,197,CC Discharge,0,0,0,0.825,2882.2, 2889.0, 2877.0, 2891.9, 2852.7, 2862.8, 2907.3, 2863.6, 2878.8, 2915.6, 2890.3, 2862.8,-000828.4
10:57:30,198,CC Discharge,0,0,0,0.825,2881.9, 2888.5, 2876.5, 2891.4, 2852.2, 2862.3, 2907.0, 2863.2, 2878.3, 2915.3, 2889.9, 2862.4,-000828.4
10:57:31,199,CC Discharge,0,0,0,0.825,2881.0, 2887.7, 2875.8, 2890.5, 2851.4, 2861.6, 2906.1, 2862.3, 2877.5, 2914.5, 2889.1, 2861.6,-000832.4
10:57:32,200,CC Discharge,0,0,0,0.825,2880.4, 2886.9, 2875.3, 2890.0, 2850.6, 2860.9, 2905.6, 2861.7, 2876.9, 2913.9, 2888.5, 2861.0,-000828.4
10:57:33,201,CC Discharge,0,0,0,0.825,2879.8, 2886.3, 2874.8, 2889.4, 2850.0, 2860.3, 2905.0, 2861.1, 2876.4, 2913.3, 2888.0, 2860.4,-000832.4
10:57:34,202,CC Discharge,0,0,0,0.825,2879.4, 2885.8, 2874.4, 2889.0, 2849.6, 2859.8, 2904.6, 2860.7, 2875.9, 2912.9, 2887.7, 2860.0,-000828.4
10:57:36,2,CC Discharge,0,0,0,0.4125,2908.6, 2920.1, 2901.6, 2922.9, 2881.9, 2895.6, 2940.2, 2890.3, 2906.8, 2943.3, 2919.2, 2899.0,-000408.4
10:57:37,3,CC Discharge,0,0,0,0.4125,2909.9, 2921.6, 2903.0, 2924.5, 2883.5, 2897.1, 2941.7, 2891.7, 2908.2, 2944.7, 2920.9, 2900.6,-000404.4
10:57:38,4,CC Discharge,0,0,0,0.4125,2910.4, 2922.2, 2903.4, 2925.0, 2884.1, 2897.7, 2942.2, 2892.3, 2908.7, 2945.2, 2921.4, 2901.2,-000408.4
10:57:39,5,CC Discharge,0,0,0,0.4125,2911.4, 2923.3, 2904.4, 2926.3, 2885.2, 2898.9, 2943.4, 2893.2, 2909.8, 2946.4, 2922.6, 2902.5,-000408.4
10:57:40,6,CC Discharge,0,0,0,0.4125,2911.8, 2923.8, 2904.9, 2926.8, 2885.9, 2899.3, 2943.9, 2893.7, 2910.2, 2946.9, 2923.2, 2903.1,-000404.4
10:57:41,7,CC Discharge,0,0,0,0.4125,2912.4, 2924.5, 2905.5, 2927.5, 2886.4, 2900.0, 2944.5, 2894.2, 2910.7, 2947.5, 2923.8, 2903.6,-000404.4
10:57:42,8,CC Discharge,0,0,0,0.4125,2912.6, 2924.7, 2905.7, 2927.9, 2886.8, 2900.4, 2944.8, 2894.4, 2910.9, 2947.8, 2924.2, 2904.1,-000400.4
10:57:43,9,CC Discharge,0,0,0,0.4125,2913.0, 2925.1, 2906.1, 2928.3, 2887.1, 2900.8, 2945.4, 2894.8, 2911.3, 2948.2, 2924.5, 2904.6,-000408.4
10:57:44,10,CC Discharge,0,0,0,0.4125,2913.3, 2925.4, 2906.2, 2928.6, 2887.3, 2901.0, 2945.6, 2894.9, 2911.5, 2948.5, 2924.9, 2904.9,-000404.4
10:57:45,11,CC Discharge,0,0,0,0.4125,2913.3, 2925.6, 2906.4, 2928.8, 2887.5, 2901.2, 2945.8, 2894.9, 2911.6, 2948.7, 2925.1, 2905.1,-000408.4
10:57:46,12,CC Discharge,0,0,0,0.4125,2913.4, 2925.7, 2906.5, 2929.0, 2887.7, 2901.3, 2945.9, 2895.0, 2911.6, 2948.8, 2925.3, 2905.3,-000408.4
10:57:47,13,CC Discharge,0,0,0,0.4125,2913.6, 2925.9, 2906.7, 2929.2, 2887.8, 2901.5, 2946.2, 2895.1, 2911.8, 2949.0, 2925.5, 2905.4,-000412.4
10:57:48,14,CC Discharge,0,0,0,0.4125,2913.6, 2926.0, 2906.7, 2929.4, 2888.0, 2901.6, 2946.3, 2895.2, 2911.9, 2949.2, 2925.7, 2905.7,-000416.4
10:57:49,15,CC Discharge,0,0,0,0.4125,2913.7, 2926.0, 2906.8, 2929.5, 2888.0, 2901.7, 2946.4, 2895.2, 2911.9, 2949.2, 2925.7, 2905.7,-000412.4
10:57:50,16,CC Discharge,0,0,0,0.4125,2913.5, 2925.8, 2906.6, 2929.4, 2887.9, 2901.6, 2946.3, 2895.1, 2911.8, 2949.2, 2925.7, 2905.7,-000408.4
10:57:51,17,CC Discharge,0,0,0,0.4125,2913.6, 2925.9, 2906.7, 2929.5, 2887.9, 2901.6, 2946.5, 2895.1, 2911.8, 2949.3, 2925.7, 2905.8,-000408.4
10:57:52,18,CC Discharge,0,0,0,0.4125,2913.7, 2926.0, 2906.8, 2929.6, 2888.0, 2901.8, 2946.5, 2895.1, 2911.9, 2949.2, 2925.9, 2905.9,-000408.4
10:57:53,19,CC Discharge,0,0,0,0.4125,2913.4, 2925.8, 2906.4, 2929.4, 2887.7, 2901.5, 2946.4, 2894.9, 2911.6, 2949.1, 2925.7, 2905.8,-000408.4
10:57:54,20,CC Discharge,0,0,0,0.4125,2913.3, 2925.9, 2906.5, 2929.5, 2887.8, 2901.6, 2946.3, 2894.7, 2911.5, 2949.2, 2925.8, 2905.8,-000404.4
10:57:55,21,CC Discharge,0,0,0,0.4125,2913.3, 2925.8, 2906.4, 2929.5, 2887.7, 2901.6, 2946.4, 2894.8, 2911.5, 2949.2, 2925.8, 2905.8,-000408.4
10:57:56,22,CC Discharge,0,0,0,0.4125,2913.2, 2925.6, 2906.4, 2929.4, 2887.8, 2901.6, 2946.3, 2894.7, 2911.4, 2949.2, 2925.8, 2905.9,-000408.4
10:57:57,23,CC Discharge,0,0,0,0.4125,2913.2, 2925.6, 2906.4, 2929.3, 2887.7, 2901.4, 2946.4, 2894.6, 2911.3, 2949.1, 2925.7, 2905.7,-000416.4
10:57:58,24,CC Discharge,0,0,0,0.4125,2912.8, 2925.4, 2906.2, 2929.3, 2887.4, 2901.4, 2946.2, 2894.4, 2911.1, 2949.1, 2925.7, 2905.8,-000404.4
10:57:59,25,CC Discharge,0,0,0,0.4125,2912.8, 2925.3, 2906.1, 2929.2, 2887.3, 2901.3, 2946.1, 2894.2, 2911.0, 2948.9, 2925.6, 2905.6,-000408.4
10:58:00,26,CC Discharge,0,0,0,0.4125,2912.6, 2925.3, 2905.9, 2929.0, 2887.1, 2901.1, 2946.0, 2894.0, 2910.8, 2948.8, 2925.5, 2905.5,-000412.4
10:58:01,27,CC Discharge,0,0,0,0.4125,2912.7, 2925.3, 2906.0, 2929.2, 2887.2, 2901.3, 2946.2, 2894.0, 2910.9, 2948.9, 2925.6, 2905.7,-000404.4
10:58:02,28,CC Discharge,0,0,0,0.4125,2912.3, 2924.9, 2905.6, 2928.8, 2886.9, 2900.9, 2945.7, 2893.5, 2910.4, 2948.5, 2925.3, 2905.4,-000404.4
10:58:03,29,CC Discharge,0,0,0,0.4125,2912.2, 2924.9, 2905.6, 2928.7, 2886.7, 2900.9, 2945.7, 2893.5, 2910.4, 2948.5, 2925.2, 2905.3,-000404.4
10:58:04,30,CC Discharge,0,0,0,0.4125,2941.1, 2881.9, 2962.6, 2906.5, 2886.4, 2900.6, 2913.9, 2930.0, 2937.3, 2926.5, 2925.0, 2905.0,-000404.4
10:58:05,31,CC Discharge,0,0,0,0.4125,2942.3, 2881.9, 2963.6, 2906.6, 2886.5, 2900.7, 2914.1, 2931.1, 2938.4, 2926.6, 2925.0, 2905.2,-000416.4
10:58:06,32,CC Discharge,0,0,0,0.4125,2913.7, 2924.3, 2906.8, 2928.4, 2886.3, 2900.4, 2913.7, 2972.6, 2871.1, 2947.7, 2924.9, 2905.0,-000412.4
10:58:07,33,CC Discharge,0,0,0,0.4125,2912.6, 2924.0, 2906.0, 2928.1, 2885.9, 2900.1, 2913.5, 2972.7, 2870.1, 2947.5, 2924.6, 2904.7,-000412.4
10:58:08,34,CC Discharge,0,0,0,0.4125,2912.3, 2924.0, 2905.7, 2928.1, 2885.9, 2900.1, 2913.6, 2972.9, 2869.9, 2947.5, 2924.6, 2904.7,-000412.4
10:58:09,35,CC Discharge,0,0,0,0.4125,2911.9, 2923.7, 2905.3, 2928.0, 2885.6, 2899.9, 2913.5, 2973.0, 2869.5, 2947.3, 2924.3, 2904.4,-000412.4
10:58:10,36,CC Discharge,0,0,0,0.4125,2911.4, 2923.3, 2904.9, 2927.6, 2885.3, 2899.5, 2913.1, 2972.9, 2869.0, 2947.0, 2924.0, 2904.2,-000412.4
10:58:11,37,CC Discharge,0,0,0,0.4125,2911.2, 2923.2, 2904.7, 2927.4, 2885.2, 2899.4, 2913.0, 2973.0, 2868.8, 2946.9, 2923.9, 2904.1,-000408.4
10:58:12,38,CC Discharge,0,0,0,0.4125,2910.9, 2923.0, 2904.4, 2927.2, 2884.9, 2899.3, 2912.8, 2973.1, 2868.6, 2946.7, 2923.9, 2904.1,-000404.4
10:58:13,39,CC Discharge,0,0,0,0.4125,2910.6, 2922.8, 2904.2, 2927.1, 2884.6, 2899.0, 2912.7, 2973.0, 2868.3, 2946.4, 2923.6, 2903.8,-000404.4
10:58:14,40,CC Discharge,0,0,0,0.4125,2910.3, 2922.5, 2903.9, 2927.0, 2884.5, 2898.9, 2912.5, 2972.9, 2868.0, 2946.4, 2923.5, 2903.7,-000400.4
10:58:15,41,CC Discharge,0,0,0,0.4125,2910.0, 2922.3, 2903.7, 2926.7, 2884.1, 2898.6, 2912.3, 2972.8, 2867.7, 2946.1, 2923.2, 2903.4,-000404.4
10:58:16,42,CC Discharge,0,0,0,0.4125,2909.8, 2922.1, 2903.6, 2926.6, 2884.0, 2898.6, 2912.1, 2972.8, 2867.6, 2946.1, 2923.2, 2903.4,-000404.4
10:58:17,43,CC Discharge,0,0,0,0.4125,2909.5, 2921.8, 2903.2, 2926.3, 2883.6, 2898.2, 2911.9, 2972.7, 2867.2, 2945.8, 2922.9, 2903.0,-000416.4
10:58:18,44,CC Discharge,0,0,0,0.4125,2909.4, 2921.6, 2903.0, 2926.1, 2883.5, 2898.1, 2911.6, 2972.8, 2867.0, 2945.5, 2922.7, 2902.8,-000404.4
10:58:19,45,CC Discharge,0,0,0,0.4125,2909.0, 2921.2, 2902.7, 2925.9, 2883.1, 2897.7, 2911.5, 2972.5, 2866.6, 2945.3, 2922.3, 2902.6,-000408.4
10:58:20,46,CC Discharge,0,0,0,0.4125,2908.7, 2921.0, 2902.5, 2925.7, 2883.0, 2897.6, 2911.3, 2972.4, 2866.5, 2945.2, 2922.3, 2902.5,-000404.4
10:58:21,47,CC Discharge,0,0,0,0.4125,2908.5, 2920.8, 2902.3, 2925.4, 2882.7, 2897.4, 2911.1, 2972.3, 2866.3, 2944.9, 2922.1, 2902.4,-000404.4
10:58:22,48,CC Discharge,0,0,0,0.4125,2908.2, 2920.3, 2902.0, 2925.1, 2882.3, 2897.0, 2910.9, 2972.2, 2865.8, 2944.6, 2921.8, 2902.0,-000408.4
10:58:23,49,CC Discharge,0,0,0,0.4125,2907.9, 2920.2, 2901.8, 2925.0, 2882.1, 2896.9, 2910.6, 2972.0, 2865.6, 2944.5, 2921.6, 2901.9,-000412.4
10:58:24,50,CC Discharge,0,0,0,0.4125,2907.6, 2919.8, 2901.5, 2924.7, 2881.7, 2896.6, 2910.3, 2971.8, 2865.3, 2944.2, 2921.4, 2901.5,-000408.4
10:58:25,51,CC Discharge,0,0,0,0.4125,2907.4, 2919.7, 2901.4, 2924.6, 2881.7, 2896.5, 2910.4, 2971.7, 2865.2, 2944.1, 2921.3, 2901.6,-000404.4
10:58:26,52,CC Discharge,0,0,0,0.4125,2907.3, 2919.4, 2901.0, 2924.3, 2881.3, 2896.2, 2910.2, 2971.6, 2864.9, 2943.7, 2921.0, 2901.3,-000408.4
10:58:27,53,CC Discharge,0,0,0,0.4125,2906.8, 2919.0, 2900.7, 2924.0, 2881.0, 2895.8, 2909.6, 2971.3, 2864.4, 2943.5, 2920.7, 2900.9,-000412.4
10:58:28,54,CC Discharge,0,0,0,0.4125,2906.5, 2918.8, 2900.5, 2923.7, 2880.6, 2895.6, 2909.4, 2971.2, 2864.2, 2943.2, 2920.4, 2900.7,-000404.4
10:58:29,55,CC Discharge,0,0,0,0.4125,2906.2, 2918.5, 2900.2, 2923.5, 2880.4, 2895.4, 2909.1, 2970.9, 2863.9, 2943.0, 2920.3, 2900.5,-000408.4
10:58:30,56,CC Discharge,0,0,0,0.4125,2906.1, 2918.4, 2900.3, 2923.4, 2880.3, 2895.2, 2909.1, 2970.9, 2863.8, 2942.9, 2920.1, 2900.4,-000408.4
10:58:31,57,CC Discharge,0,0,0,0.4125,2905.6, 2917.8, 2899.7, 2923.0, 2879.7, 2894.7, 2908.8, 2970.6, 2863.3, 2942.5, 2919.8, 2899.9,-000408.4
10:58:32,58,CC Discharge,0,0,0,0.4125,2905.4, 2917.7, 2899.5, 2922.7, 2879.5, 2894.5, 2908.6, 2970.5, 2863.1, 2942.3, 2919.5, 2899.8,-000412.4
10:58:33,59,CC Discharge,0,0,0,0.4125,2905.0, 2917.2, 2899.2, 2922.4, 2879.2, 2894.3, 2908.2, 2970.2, 2862.8, 2942.0, 2919.3, 2899.5,-000404.4
10:58:34,60,CC Discharge,0,0,0,0.4125,2933.8, 2874.3, 2956.0, 2900.0, 2878.6, 2893.8, 2907.9, 2929.0, 2929.9, 2920.3, 2918.9, 2899.0,-000412.4
10:58:35,61,CC Discharge,0,0,0,0.4125,2934.9, 2874.3, 2957.0, 2900.0, 2878.6, 2893.8, 2907.9, 2929.0, 2931.0, 2920.3, 2918.8, 2899.1,-000412.4
10:58:36,62,CC Discharge,0,0,0,0.4125,2906.1, 2916.3, 2900.2, 2921.7, 2878.1, 2893.4, 2939.1, 2891.8, 2904.3, 2941.6, 2918.5, 2898.7,-000408.4
10:58:37,63,CC Discharge,0,0,0,0.4125,2905.0, 2915.9, 2899.1, 2921.3, 2877.7, 2893.0, 2938.7, 2890.4, 2903.2, 2941.2, 2918.1, 2898.3,-000412.4
10:58:38,64,CC Discharge,0,0,0,0.4125,2904.5, 2915.8, 2898.7, 2921.2, 2877.6, 2893.0, 2938.6, 2889.6, 2902.7, 2941.1, 2918.0, 2898.1,-000408.4
10:58:39,65,CC Discharge,0,0,0,0.4125,2904.2, 2915.5, 2898.5, 2920.8, 2877.2, 2892.7, 2938.3, 2889.0, 2902.3, 2940.8, 2917.8, 2898.0,-000412.4
10:58:40,66,CC Discharge,0,0,0,0.4125,2903.7, 2915.0, 2897.9, 2920.6, 2876.9, 2892.2, 2938.0, 2888.3, 2901.7, 2940.5, 2917.5, 2897.6,-000412.4
10:58:41,67,CC Discharge,0,0,0,0.4125,2903.4, 2915.0, 2897.7, 2920.5, 2876.7, 2892.2, 2938.0, 2887.9, 2901.6, 2940.5, 2917.4, 2897.6,-000404.4
10:58:42,68,CC Discharge,0,0,0,0.4125,2902.8, 2914.5, 2897.2, 2920.0, 2876.3, 2891.6, 2937.5, 2887.2, 2900.9, 2940.0, 2916.9, 2897.2,-000404.4
10:58:43,69,CC Discharge,0,0,0,0.4125,2902.6, 2914.2, 2897.0, 2919.7, 2875.9, 2891.4, 2937.2, 2886.7, 2900.6, 2939.7, 2916.7, 2896.9,-000408.4
10:58:44,70,CC Discharge,0,0,0,0.4125,2902.2, 2913.9, 2896.7, 2919.4, 2875.6, 2891.1, 2936.9, 2886.3, 2900.3, 2939.5, 2916.4, 2896.6,-000408.4
10:58:45,71,CC Discharge,0,0,0,0.4125,2901.8, 2913.4, 2896.3, 2919.2, 2875.3, 2890.9, 2936.6, 2885.8, 2899.9, 2939.1, 2916.1, 2896.4,-000408.4
10:58:46,72,CC Discharge,0,0,0,0.4125,2901.7, 2913.3, 2896.2, 2919.0, 2875.1, 2890.7, 2936.6, 2885.4, 2899.8, 2939.1, 2916.1, 2896.2,-000408.4
